date,year,home_team,away_team,score,home_score,away_score,tournament,tournament_type,neutral,stage,predicted,actual,predicted_idx,actual_idx,correct,confidence,actual_prob,p_home,p_draw,p_away,train_matches
2018-03-25,2018,Yorkshire,Chagos Islands,6-0,6,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.8633704301846037,0.8633704301846037,0.8633704301846037,0.09922722009014646,0.037402349725249834,40558
2018-03-26,2018,Albania,Norway,0-1,0,1,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.41224002263140147,0.24919605844653536,0.41224002263140147,0.3385639189220632,0.24919605844653536,40558
2018-03-26,2018,Bulgaria,Kazakhstan,2-1,2,1,Friendly,Friendly,True,0,Home win,Home win,0,0,True,0.5783009692299411,0.5783009692299411,0.5783009692299411,0.26077874010894775,0.16092029066111127,40558
2018-03-26,2018,China,Czech Republic,1-4,1,4,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.34954906590654244,0.3301716733099727,0.34954906590654244,0.3202792607834849,0.3301716733099727,40558
2018-03-26,2018,Curaçao,Bolivia,1-0,1,0,Friendly,Friendly,False,0,Away win,Home win,2,0,False,0.611774611545797,0.1579190166212135,0.1579190166212135,0.2303063718329895,0.611774611545797,40558
2018-03-26,2018,Finland,Malta,5-0,5,0,Friendly,Friendly,True,0,Home win,Home win,0,0,True,0.659609002828042,0.659609002828042,0.659609002828042,0.26189306219470415,0.07849793497725391,40558
2018-03-26,2018,Portugal,Netherlands,0-3,0,3,Friendly,Friendly,True,0,Away win,Away win,2,2,True,0.3382100216070786,0.3382100216070786,0.33037047323251434,0.331419505160407,0.3382100216070786,40558
2018-03-26,2018,Wales,Uruguay,0-1,0,1,Friendly,Friendly,True,0,Away win,Away win,2,2,True,0.6291441209745489,0.6291441209745489,0.10517924266536245,0.2656766363600887,0.6291441209745489,40558
2018-03-27,2018,Afghanistan,Cambodia,2-1,2,1,AFC Asian Cup qualification,Qualifier,True,0,Home win,Home win,0,0,True,0.6444576193135971,0.6444576193135971,0.6444576193135971,0.2301179843430961,0.12542439634330682,40558
2018-03-27,2018,Algeria,IR Iran,1-2,1,2,Friendly,Friendly,True,0,Away win,Away win,2,2,True,0.5207053490479564,0.5207053490479564,0.1802133692893328,0.2990812816627109,0.5207053490479564,40558
2018-03-27,2018,Armenia,Lithuania,0-1,0,1,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.6332559053857371,0.12633238047416612,0.6332559053857371,0.24041171414009693,0.12633238047416612,40558
2018-03-27,2018,Australia,Colombia,0-0,0,0,Friendly,Friendly,True,0,Away win,Draw,2,1,False,0.5340870121112454,0.3072927699645523,0.15862021792420225,0.3072927699645523,0.5340870121112454,40558
2018-03-27,2018,Azerbaijan,North Macedonia,1-1,1,1,Friendly,Friendly,True,0,Away win,Draw,2,1,False,0.45528823006827956,0.3323007150657979,0.21241105486592263,0.3323007150657979,0.45528823006827956,40558
2018-03-27,2018,Bahrain,Turkmenistan,4-0,4,0,AFC Asian Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.6881843620891158,0.6881843620891158,0.6881843620891158,0.20864390075119518,0.10317173715968897,40558
2018-03-27,2018,Belgium,Saudi Arabia,4-0,4,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.6523227304686752,0.6523227304686752,0.6523227304686752,0.20605323913852958,0.14162403039279536,40558
2018-03-27,2018,Bosnia and Herzegovina,Senegal,0-0,0,0,Friendly,Friendly,True,0,Away win,Draw,2,1,False,0.37466063603542105,0.29556658207217734,0.32977278189240156,0.29556658207217734,0.37466063603542105,40558
2018-03-27,2018,Central African Republic,Kenya,3-2,3,2,Friendly,Friendly,True,0,Away win,Home win,2,0,False,0.427955401184896,0.254746582187295,0.254746582187295,0.3172980166278089,0.427955401184896,40558
2018-03-27,2018,Denmark,Chile,0-0,0,0,Friendly,Friendly,False,0,Away win,Draw,2,1,False,0.48911634000765675,0.28644624653482226,0.224437413457521,0.28644624653482226,0.48911634000765675,40558
2018-03-27,2018,England,Italy,1-1,1,1,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.4698179323238839,0.30768636092097,0.4698179323238839,0.30768636092097,0.22249570675514618,40558
2018-03-27,2018,Georgia,Estonia,2-0,2,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.48168583928129716,0.48168583928129716,0.48168583928129716,0.312594985149832,0.20571917556887073,40558
2018-03-27,2018,Germany,Brazil,0-1,0,1,Friendly,Friendly,False,0,Away win,Away win,2,2,True,0.5427051291599917,0.5427051291599917,0.18234762335639315,0.27494724748361515,0.5427051291599917,40558
2018-03-27,2018,Greece,Egypt,1-0,1,0,Friendly,Friendly,True,0,Away win,Home win,2,0,False,0.39500974488196244,0.2542779635488986,0.2542779635488986,0.350712291569139,0.39500974488196244,40558
2018-03-27,2018,Hungary,Scotland,0-1,0,1,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.37418512742195087,0.3111403178050134,0.37418512742195087,0.31467455477303585,0.3111403178050134,40558
2018-03-27,2018,Iraq,Syria,1-1,1,1,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.4429789072357802,0.3120571435410702,0.4429789072357802,0.3120571435410702,0.24496394922314957,40558
2018-03-27,2018,Jordan,Vietnam,1-1,1,1,AFC Asian Cup qualification,Qualifier,False,0,Home win,Draw,0,1,False,0.7204999712201158,0.19718587173526586,0.7204999712201158,0.19718587173526586,0.08231415704461847,40558
2018-03-27,2018,Kosovo,Burkina Faso,2-0,2,0,Friendly,Friendly,True,0,Away win,Home win,2,0,False,0.6414118602379429,0.13557187964564246,0.13557187964564246,0.22301626011641457,0.6414118602379429,40558
2018-03-27,2018,Kyrgyzstan,India,2-1,2,1,AFC Asian Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.4545808833279936,0.4545808833279936,0.4545808833279936,0.3034221147873727,0.2419970018846338,40558
2018-03-27,2018,Laos,Bangladesh,2-2,2,2,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.5149391631212354,0.26629681019741974,0.5149391631212354,0.26629681019741974,0.2187640266813449,40558
2018-03-27,2018,Lebanon,Malaysia,2-1,2,1,AFC Asian Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.6836484664966647,0.6836484664966647,0.6836484664966647,0.21472374474054245,0.10162778876279294,40558
2018-03-27,2018,Luxembourg,Austria,0-4,0,4,Friendly,Friendly,False,0,Away win,Away win,2,2,True,0.7256815865430355,0.7256815865430355,0.07438901473618544,0.1999293987207791,0.7256815865430355,40558
2018-03-27,2018,Maldives,Bhutan,7-0,7,0,AFC Asian Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.8901586363919171,0.8901586363919171,0.8901586363919171,0.07350935736424882,0.03633200624383422,40558
2018-03-27,2018,Mexico,Croatia,0-1,0,1,Friendly,Friendly,True,0,Home win,Away win,0,2,False,0.4079166647827147,0.26369465742580633,0.4079166647827147,0.32838867779147896,0.26369465742580633,40558
2018-03-27,2018,Moldova,Côte d'Ivoire,1-2,1,2,Friendly,Friendly,True,0,Away win,Away win,2,2,True,0.7076304326504864,0.7076304326504864,0.07454044946847159,0.21782911788104198,0.7076304326504864,40558
2018-03-27,2018,Mongolia,Mauritius,0-2,0,2,Friendly,Friendly,False,0,Away win,Away win,2,2,True,0.36794025863757657,0.36794025863757657,0.336437472701781,0.29562226866064245,0.36794025863757657,40558
2018-03-27,2018,Montenegro,Turkey,2-2,2,2,Friendly,Friendly,False,0,Away win,Draw,2,1,False,0.43339573217622934,0.3021250868550077,0.26447918096876294,0.3021250868550077,0.43339573217622934,40558
2018-03-27,2018,Morocco,Uzbekistan,2-0,2,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.4200559011743603,0.4200559011743603,0.4200559011743603,0.32877567977231037,0.2511684190533293,40558
2018-03-27,2018,Myanmar,Macau,1-0,1,0,AFC Asian Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.8012565092899029,0.8012565092899029,0.8012565092899029,0.14160473801285817,0.0571387526972389,40558
2018-03-27,2018,Namibia,Lesotho,2-1,2,1,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.6082615773965432,0.6082615773965432,0.6082615773965432,0.2655960979096278,0.12614232469382905,40558
2018-03-27,2018,Korea DPR,Hong Kong,2-0,2,0,AFC Asian Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.7851439532981137,0.7851439532981137,0.7851439532981137,0.16124527488078738,0.053610771821099024,40558
2018-03-27,2018,Oman,Palestine,1-0,1,0,AFC Asian Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.532588320581166,0.532588320581166,0.532588320581166,0.2908509654509807,0.1765607139678533,40558
2018-03-27,2018,Peru,Iceland,3-1,3,1,Friendly,Friendly,True,0,Home win,Home win,0,0,True,0.5718160622821887,0.5718160622821887,0.5718160622821887,0.2817274618402656,0.1464564758775457,40558
2018-03-27,2018,Philippines,Tajikistan,2-1,2,1,AFC Asian Cup qualification,Qualifier,False,0,Home win,Home win,0,0,True,0.42852144515640705,0.42852144515640705,0.42852144515640705,0.2942819487003882,0.27719660614320474,40558
2018-03-27,2018,Poland,Korea Republic,3-2,3,2,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.4206658154016679,0.4206658154016679,0.4206658154016679,0.2888806977314306,0.2904534868669016,40558
2018-03-27,2018,Romania,Sweden,1-0,1,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.37810117207003313,0.37810117207003313,0.37810117207003313,0.33348687223774043,0.2884119556922264,40558
2018-03-27,2018,Russia,France,1-3,1,3,Friendly,Friendly,False,0,Away win,Away win,2,2,True,0.41975818266199,0.41975818266199,0.24848805974715557,0.3317537575908545,0.41975818266199,40558
2018-03-27,2018,Serbia,Nigeria,2-0,2,0,Friendly,Friendly,True,0,Draw,Home win,1,0,False,0.35317562461973284,0.33946606703824295,0.33946606703824295,0.35317562461973284,0.3073583083420241,40558
2018-03-27,2018,Seychelles,Eswatini,0-0,0,0,Friendly,Friendly,False,0,Away win,Draw,2,1,False,0.4997463842183003,0.2768539733450699,0.2233996424366298,0.2768539733450699,0.4997463842183003,40558
2018-03-27,2018,Slovenia,Belarus,0-2,0,2,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.4748179669933714,0.21405549163114995,0.4748179669933714,0.3111265413754787,0.21405549163114995,40558
2018-03-27,2018,Spain,Argentina,6-1,6,1,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.37824983831049797,0.37824983831049797,0.37824983831049797,0.3066542581252288,0.3150959035642733,40558
2018-03-27,2018,Switzerland,Panama,6-0,6,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.5065093302995667,0.5065093302995667,0.5065093302995667,0.2803378445632515,0.21315282513718192,40558
2018-03-27,2018,Taiwan,Singapore,1-0,1,0,AFC Asian Cup qualification,Qualifier,False,0,Away win,Home win,2,0,False,0.4706137066556483,0.2768023691937118,0.2768023691937118,0.2525839241506399,0.4706137066556483,40558
2018-03-27,2018,Tanzania,DR Congo,2-0,2,0,Friendly,Friendly,False,0,Away win,Home win,2,0,False,0.5148552595968154,0.19145359302283582,0.19145359302283582,0.29369114738034885,0.5148552595968154,40558
2018-03-27,2018,Tunisia,Costa Rica,1-0,1,0,Friendly,Friendly,True,0,Away win,Home win,2,0,False,0.43254277626283316,0.2246223856253675,0.2246223856253675,0.3428348381117994,0.43254277626283316,40558
2018-03-27,2018,Uganda,Malawi,0-0,0,0,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.5583382619475242,0.317042684168917,0.5583382619475242,0.317042684168917,0.12461905388355882,40558
2018-03-27,2018,Ukraine,Japan,2-1,2,1,Friendly,Friendly,True,0,Away win,Home win,2,0,False,0.4135171199338965,0.2583597483859911,0.2583597483859911,0.3281231316801125,0.4135171199338965,40558
2018-03-27,2018,USA,Paraguay,1-0,1,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.45709194461441394,0.45709194461441394,0.45709194461441394,0.28998088311502335,0.2529271722705628,40558
2018-03-27,2018,Yemen,Nepal,2-1,2,1,AFC Asian Cup qualification,Qualifier,True,0,Home win,Home win,0,0,True,0.6172646690381469,0.6172646690381469,0.6172646690381469,0.27687854844610643,0.10585678251574658,40558
2018-04-01,2018,Malaysia,Bhutan,7-0,7,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.8988716424336824,0.8988716424336824,0.8988716424336824,0.05934605612300617,0.04178230144331142,40558
2018-04-08,2018,Barawa,Chagos Islands,4-1,4,1,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.8413244320773016,0.8413244320773016,0.8413244320773016,0.09721718360461086,0.061458384318087644,40558
2018-04-15,2018,Barawa,Yorkshire,2-7,2,7,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.3974303972797475,0.2896367035213794,0.3974303972797475,0.31293289919887324,0.2896367035213794,40558
2018-04-18,2018,Trinidad and Tobago,Panama,0-1,0,1,Friendly,Friendly,False,0,Away win,Away win,2,2,True,0.4379387324384478,0.4379387324384478,0.27005608928635105,0.2920051782752011,0.4379387324384478,40558
2018-04-18,2018,Zimbabwe,Botswana,0-1,0,1,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.5914156895221117,0.14255423190940686,0.5914156895221117,0.2660300785684815,0.14255423190940686,40558
2018-04-26,2018,Saint Kitts and Nevis,Jamaica,1-3,1,3,Friendly,Friendly,False,0,Away win,Away win,2,2,True,0.42276893012758043,0.42276893012758043,0.2520843595801149,0.3251467102923048,0.42276893012758043,40558
2018-04-29,2018,Ellan Vannin,Panjab,2-1,2,1,Friendly,Friendly,True,0,Home win,Home win,0,0,True,0.5058284077308739,0.5058284077308739,0.5058284077308739,0.234588619037445,0.2595829732316812,40558
2018-04-29,2018,Saint Barthélemy,Saint Martin,3-2,3,2,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.8880218472609028,0.8880218472609028,0.8880218472609028,0.06448197978179764,0.047496172957299604,40558
2018-04-30,2018,Antigua and Barbuda,Jamaica,0-2,0,2,Friendly,Friendly,False,0,Away win,Away win,2,2,True,0.5135109179296131,0.5135109179296131,0.18823206708643767,0.29825701498394924,0.5135109179296131,40558
2018-05-06,2018,Barawa,Surrey,1-3,1,3,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.41069517760719143,0.30411334631819625,0.41069517760719143,0.2851914760746124,0.30411334631819625,40558
2018-05-08,2018,Iraq,Palestine,0-0,0,0,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.6074128383078302,0.26018956551093436,0.6074128383078302,0.26018956551093436,0.13239759618123542,40558
2018-05-09,2018,Algeria,Saudi Arabia,0-2,0,2,Friendly,Friendly,True,0,Home win,Away win,0,2,False,0.3442040483577157,0.3409728885864514,0.3442040483577157,0.3148230630558329,0.3409728885864514,40558
2018-05-11,2018,Kuwait,Palestine,2-0,2,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.5837342370422753,0.5837342370422753,0.5837342370422753,0.24474364258292797,0.1715221203747967,40558
2018-05-12,2018,Jersey,Guernsey,1-0,1,0,Muratti Vase,Other,False,0,Draw,Home win,1,0,False,0.39819040372464554,0.326671407148753,0.326671407148753,0.39819040372464554,0.2751381891266015,40558
2018-05-15,2018,Saudi Arabia,Greece,2-0,2,0,Friendly,Friendly,True,0,Draw,Home win,1,0,False,0.35770441854520385,0.30622619360850595,0.30622619360850595,0.35770441854520385,0.33606938784629026,40558
2018-05-19,2018,IR Iran,Uzbekistan,1-0,1,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.6115399020378752,0.6115399020378752,0.6115399020378752,0.2639484636384927,0.12451163432363213,40558
2018-05-20,2018,Jordan,Cyprus,3-0,3,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.6523567924711091,0.6523567924711091,0.6523567924711091,0.24543331253279507,0.10220989499609584,40558
2018-05-25,2018,Kenya,Eswatini,0-1,0,1,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.604732472129755,0.11722353409214503,0.604732472129755,0.27804399377809996,0.11722353409214503,40558
2018-05-25,2018,Kuwait,Egypt,1-1,1,1,Friendly,Friendly,False,0,Away win,Draw,2,1,False,0.420591325641761,0.2985382702741899,0.2808704040840491,0.2985382702741899,0.420591325641761,40558
2018-05-26,2018,China,Myanmar,1-0,1,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.8719412073834778,0.8719412073834778,0.8719412073834778,0.10034583273450137,0.027712959882020827,40558
2018-05-26,2018,Saint Barthélemy,Sint Maarten,5-3,5,3,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.48864242011057446,0.48864242011057446,0.48864242011057446,0.28809107239795173,0.2232665074914738,40558
2018-05-27,2018,Cameroon,Burkina Faso,0-1,0,1,Friendly,Friendly,True,0,Home win,Away win,0,2,False,0.4508519857847085,0.21648505816478203,0.4508519857847085,0.3326629560505095,0.21648505816478203,40558
2018-05-27,2018,Comoros,Seychelles,1-1,1,1,COSAFA Cup,Other,True,0,Home win,Draw,0,1,False,0.38089421783417876,0.37130847916468934,0.38089421783417876,0.37130847916468934,0.24779730300113187,40558
2018-05-27,2018,Madagascar,Mozambique,2-1,2,1,COSAFA Cup,Other,True,0,Away win,Home win,2,0,False,0.3796372259830977,0.26289208541825215,0.26289208541825215,0.35747068859865017,0.3796372259830977,40558
2018-05-27,2018,Niger,Central African Republic,3-3,3,3,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.49373687943969996,0.2943393269625969,0.49373687943969996,0.2943393269625969,0.2119237935977032,40558
2018-05-28,2018,Angola,Botswana,1-2,1,2,COSAFA Cup,Other,True,0,Home win,Away win,0,2,False,0.38487117393421616,0.2544283115018822,0.38487117393421616,0.3607005145639017,0.2544283115018822,40558
2018-05-28,2018,Bosnia and Herzegovina,Montenegro,0-0,0,0,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.6343360675428995,0.22310314327193292,0.6343360675428995,0.22310314327193292,0.14256078918516757,40558
2018-05-28,2018,France,Ireland,2-0,2,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.5930572657606754,0.5930572657606754,0.5930572657606754,0.2634330470040603,0.1435096872352643,40558
2018-05-28,2018,Italy,Saudi Arabia,2-1,2,1,Friendly,Friendly,True,0,Home win,Home win,0,0,True,0.5293459763145543,0.5293459763145543,0.5293459763145543,0.2782749870179919,0.19237903666745393,40558
2018-05-28,2018,Kenya,Equatorial Guinea,1-0,1,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.4463601522478327,0.4463601522478327,0.4463601522478327,0.3451388197050108,0.2085010280471565,40558
2018-05-28,2018,Malawi,Mauritius,0-1,0,1,COSAFA Cup,Other,True,0,Home win,Away win,0,2,False,0.5428918243984164,0.14980745582016738,0.5428918243984164,0.30730071978141615,0.14980745582016738,40558
2018-05-28,2018,Mexico,Wales,0-0,0,0,Friendly,Friendly,True,0,Home win,Draw,0,1,False,0.6202881401049627,0.25971387764053727,0.6202881401049627,0.25971387764053727,0.11999798225450009,40558
2018-05-28,2018,Nigeria,DR Congo,1-1,1,1,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.6219717859063265,0.23875500536576405,0.6219717859063265,0.23875500536576405,0.1392732087279094,40558
2018-05-28,2018,Portugal,Tunisia,2-2,2,2,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.6613753824967019,0.22261178727811698,0.6613753824967019,0.22261178727811698,0.11601283022518107,40558
2018-05-28,2018,Korea Republic,Honduras,2-0,2,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.5624298583356461,0.5624298583356461,0.5624298583356461,0.29380561768672375,0.1437645239776302,40558
2018-05-28,2018,Turkey,IR Iran,2-1,2,1,Friendly,Friendly,False,0,Away win,Home win,2,0,False,0.3522131951879271,0.3238434944489363,0.3238434944489363,0.32394331036313667,0.3522131951879271,40558
2018-05-28,2018,USA,Bolivia,3-0,3,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.6924450499533223,0.6924450499533223,0.6924450499533223,0.19487446924840585,0.1126804807982717,40558
2018-05-29,2018,Albania,Kosovo,0-3,0,3,Friendly,Friendly,True,0,Home win,Away win,0,2,False,0.6007898537225312,0.14136656234022874,0.6007898537225312,0.25784358393724005,0.14136656234022874,40558
2018-05-29,2018,Argentina,Haiti,4-0,4,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.9102905836913605,0.9102905836913605,0.9102905836913605,0.07652340332204163,0.013186012986597787,40558
2018-05-29,2018,Armenia,Malta,1-1,1,1,Friendly,Friendly,True,0,Home win,Draw,0,1,False,0.7011243060601199,0.22144136524590735,0.7011243060601199,0.22144136524590735,0.07743432869397276,40558
2018-05-29,2018,Azerbaijan,Kyrgyzstan,3-0,3,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.5465256026971134,0.5465256026971134,0.5465256026971134,0.30260097947625403,0.1508734178266327,40558
2018-05-29,2018,Comoros,Mozambique,0-3,0,3,COSAFA Cup,Other,True,0,Away win,Away win,2,2,True,0.5072060484537894,0.5072060484537894,0.15676112421122046,0.3360328273349902,0.5072060484537894,40558
2018-05-29,2018,Madagascar,Seychelles,1-1,1,1,COSAFA Cup,Other,True,0,Home win,Draw,0,1,False,0.6498711065766133,0.23520242059734164,0.6498711065766133,0.23520242059734164,0.11492647282604514,40558
2018-05-29,2018,Panama,Northern Ireland,0-0,0,0,Friendly,Friendly,False,0,Home win,Draw,0,1,False,0.5110946234509636,0.2921066065306862,0.5110946234509636,0.2921066065306862,0.19679877001835017,40558
2018-05-29,2018,Peru,Scotland,2-0,2,0,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.612107608004215,0.612107608004215,0.612107608004215,0.22986914044467516,0.15802325155110983,40558
2018-05-30,2018,Angola,Mauritius,1-0,1,0,COSAFA Cup,Other,True,0,Home win,Home win,0,0,True,0.5841282571390916,0.5841282571390916,0.5841282571390916,0.2808081785640703,0.13506356429683816,40558
2018-05-30,2018,Austria,Russia,1-0,1,0,Friendly,Friendly,False,0,Away win,Home win,2,0,False,0.3634804692122919,0.32153098065456226,0.32153098065456226,0.3149885501331458,0.3634804692122919,40558
2018-05-30,2018,Central African Republic,Uganda,1-0,1,0,Friendly,Friendly,True,0,Away win,Home win,2,0,False,0.5233346602634841,0.17802995788372386,0.17802995788372386,0.29863538185279204,0.5233346602634841,40558
2018-05-30,2018,Estonia,Lithuania,2-0,2,0,Baltic Cup,Other,False,0,Home win,Home win,0,0,True,0.4830119328139214,0.4830119328139214,0.4830119328139214,0.32909014860750846,0.18789791857857002,40558
2018-05-30,2018,Japan,Ghana,0-2,0,2,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.5710750574288207,0.14848188211115126,0.5710750574288207,0.28044306046002804,0.14848188211115126,40558
2018-05-30,2018,Malawi,Botswana,1-1,1,1,COSAFA Cup,Other,True,0,Draw,Draw,1,1,True,0.38431315365473023,0.38431315365473023,0.30205427970942084,0.38431315365473023,0.313632566635849,40558
2018-05-31,2018,Abkhazia,Tibet,3-0,3,0,CONIFA World Football Cup,Other,True,0,Home win,Home win,0,0,True,0.9398032234606842,0.9398032234606842,0.9398032234606842,0.05262971914766185,0.007567057391653861,40558
2018-05-31,2018,Barawa,Tamil Eelam,4-0,4,0,CONIFA World Football Cup,Other,False,0,Home win,Home win,0,0,True,0.6237458351691099,0.6237458351691099,0.6237458351691099,0.1406972272134154,0.2355569376174747,40558
2018-05-31,2018,Comoros,Madagascar,0-1,0,1,COSAFA Cup,Other,True,0,Away win,Away win,2,2,True,0.5046981701178858,0.5046981701178858,0.1679091475686251,0.3273926823134891,0.5046981701178858,40558
2018-05-31,2018,Ellan Vannin,Cascadia,4-1,4,1,CONIFA World Football Cup,Other,True,0,Home win,Home win,0,0,True,0.5385965739111924,0.5385965739111924,0.5385965739111924,0.25418989320464513,0.20721353288416233,40558
2018-05-31,2018,Luxembourg,Senegal,0-0,0,0,Friendly,Friendly,False,0,Away win,Draw,2,1,False,0.7326596236591741,0.21284070972771693,0.05449966661310899,0.21284070972771693,0.7326596236591741,40558
2018-05-31,2018,Mozambique,Seychelles,2-1,2,1,COSAFA Cup,Other,True,0,Home win,Home win,0,0,True,0.6773634515200306,0.6773634515200306,0.6773634515200306,0.2380350947543287,0.0846014537256407,40558
2018-05-31,2018,Northern Cyprus,Kárpátalja,1-1,1,1,CONIFA World Football Cup,Other,True,0,Home win,Draw,0,1,False,0.5961694537808254,0.2694285805728444,0.5961694537808254,0.2694285805728444,0.13440196564633022,40558
2018-05-31,2018,Padania,Matabeleland,6-1,6,1,CONIFA World Football Cup,Other,True,0,Home win,Home win,0,0,True,0.6188654234223205,0.6188654234223205,0.6188654234223205,0.26339699907975495,0.11773757749792453,40558
2018-05-31,2018,Panjab,Kabylia,8-0,8,0,CONIFA World Football Cup,Other,True,0,Home win,Home win,0,0,True,0.42702912603603915,0.42702912603603915,0.42702912603603915,0.2883412013825476,0.28462967258141325,40558
2018-05-31,2018,Romania,Chile,3-2,3,2,Friendly,Friendly,True,0,Away win,Home win,2,0,False,0.5342475580233811,0.17185823374209797,0.17185823374209797,0.29389420823452106,0.5342475580233811,40558
2018-05-31,2018,Slovakia,Netherlands,1-1,1,1,Friendly,Friendly,False,0,Away win,Draw,2,1,False,0.47102645920880754,0.2950006711119197,0.23397286967927286,0.2950006711119197,0.47102645920880754,40558
2018-05-31,2018,Székely Land,Tuvalu,4-0,4,0,CONIFA World Football Cup,Other,True,0,Home win,Home win,0,0,True,0.7101656365514819,0.7101656365514819,0.7101656365514819,0.15130124946962126,0.13853311397889692,40558
2018-05-31,2018,Ukraine,Morocco,0-0,0,0,Friendly,Friendly,True,0,Draw,Draw,1,1,True,0.36154639574772474,0.36154639574772474,0.3540275319496424,0.36154639574772474,0.2844260723026329,40558
2018-05-31,2018,United Koreans in Japan,Western Armenia,0-0,0,0,CONIFA World Football Cup,Other,True,0,Home win,Draw,0,1,False,0.3751657387710176,0.3358363270892922,0.3751657387710176,0.3358363270892922,0.2889979341396902,40558
2018-06-01,2018,Algeria,Cape Verde,2-3,2,3,Friendly,Friendly,False,0,Home win,Away win,0,2,False,0.6389932328366755,0.12071698664276398,0.6389932328366755,0.24028978052056055,0.12071698664276398,40558
2018-06-01,2018,Angola,Malawi,0-0,0,0,COSAFA Cup,Other,True,0,Home win,Draw,0,1,False,0.3811372466134708,0.36565324955803485,0.3811372466134708,0.36565324955803485,0.25320950382849433,40558
2018-06-01,2018,Botswana,Mauritius,6-0,6,0,COSAFA Cup,Other,True,0,Home win,Home win,0,0,True,0.5565891174190941,0.5565891174190941,0.5565891174190941,0.2950991157564907,0.14831176682441508,40558
2018-06-01,2018,Colombia,Egypt,0-0,0,0,Friendly,Friendly,True,0,Home win,Draw,0,1,False,0.587538855573,0.28325185619114196,0.587538855573,0.28325185619114196,0.12920928823585814,40558
2018-06-01,2018,Czech Republic,Australia,0-4,0,4,Friendly,Friendly,True,0,Away win,Away win,2,2,True,0.3975146232262074,0.3975146232262074,0.29770665445174654,0.3047787223220461,0.3975146232262074,40558
2018-06-01,2018,France,Italy,3-1,3,1,Friendly,Friendly,False,0,Home win,Home win,0,0,True,0.5081727177475189,0.5081727177475189,0.5081727177475189,0.30166388811806655,0.19016339413441452,40558
2018-06-01,2018,India,Taiwan,5-0,5,0,Intercontinental Cup,Other,False,0,Home win,Home win,0,0,True,0.6876835867444882,0.6876835867444882,0.6876835867444882,0.19447301276161388,0.11784340049389806,40558
2018-06-01,2018,Malta,Georgia,0-1,0,1,Friendly,Friendly,True,0,Away win,Away win,2,2,True,0.6479879771026091,0.6479879771026091,0.08818524581974167,0.2638267770776492,0.6479879771026091,40558
