date,match,score,predicted,actual,confidence,p_home,p_draw,p_away
2026-06-16,Argentina vs Algeria,3-0,Home win,Home win,0.7409070625920102,0.7409070625920102,0.20814585843908853,0.05094707896890132
2026-06-16,France vs Senegal,3-1,Home win,Home win,0.46312317748534815,0.46312317748534815,0.37393976140393864,0.16293706111071324
2026-06-16,Iraq vs Norway,1-4,Away win,Away win,0.481679554341145,0.14646999697763796,0.37185044868121697,0.481679554341145
2026-06-17,Portugal vs DR Congo,1-1,Home win,Draw,0.6793975932171039,0.6793975932171039,0.2721759790158021,0.04842642776709398
2026-06-17,Uzbekistan vs Colombia,1-3,Away win,Away win,0.6298240286054692,0.06643841346115424,0.3037375579333766,0.6298240286054692
2026-06-17,England vs Croatia,4-2,Home win,Home win,0.4554027425727461,0.4554027425727461,0.38437641747823303,0.16022083994902084
2026-06-17,Ghana vs Panama,1-0,Draw,Home win,0.42418936295227355,0.2610835259867198,0.42418936295227355,0.31472711106100665
2026-06-18,Czech Republic vs South Africa,1-1,Home win,Draw,0.4554027425727461,0.4554027425727461,0.38437641747823303,0.16022083994902084
2026-06-18,Mexico vs Korea Republic,1-0,Home win,Home win,0.4459257167560299,0.4459257167560299,0.39718767230726193,0.15688661093670814
2026-06-18,Switzerland vs Bosnia and Herzegovina,4-1,Home win,Home win,0.5862319928001353,0.5862319928001353,0.31512432664618323,0.09864368055368146
2026-06-18,Canada vs Qatar,6-0,Home win,Home win,0.7339509319263565,0.7339509319263565,0.2137341612438731,0.05231490682977038
2026-06-19,Turkey vs Paraguay,0-1,Draw,Away win,0.4116198784825938,0.2667827699986141,0.4116198784825938,0.32159735151879204
2026-06-19,Scotland vs Morocco,0-1,Away win,Away win,0.4494562806674922,0.1440762180429376,0.40646750128957027,0.4494562806674922
2026-06-19,Brazil vs Haiti,3-0,Home win,Home win,0.9520847110873879,0.9520847110873879,0.03971536863929765,0.008199920273314417
2026-06-19,USA vs Australia,2-0,Home win,Home win,0.4405503606893007,0.4405503606893007,0.3573552508121147,0.20209438849858458
2026-06-20,Netherlands vs Sweden,5-1,Home win,Home win,0.5454970359896333,0.5454970359896333,0.32024028384881725,0.13426268016154952
2026-06-20,Tunisia vs Japan,0-4,Away win,Away win,0.4625439375708498,0.14065120374622475,0.3968048586829256,0.4625439375708498
2026-06-20,Germany vs Côte d'Ivoire,2-1,Home win,Home win,0.5532833215941418,0.5532833215941418,0.30876922863687845,0.13794744976897977
2026-06-20,Ecuador vs Curaçao,0-0,Home win,Draw,0.805842166398312,0.805842166398312,0.1616741279498421,0.032483705651845794
2026-06-21,Belgium vs IR Iran,0-0,Home win,Draw,0.4405503606893007,0.4405503606893007,0.3573552508121147,0.20209438849858458
2026-06-21,New Zealand vs Egypt,1-3,Draw,Away win,0.4301079243850619,0.2647263304099304,0.4301079243850619,0.3051657452050078
2026-06-21,Spain vs Saudi Arabia,4-0,Home win,Home win,0.801872158156086,0.801872158156086,0.16087763497978036,0.03725020686413364
2026-06-21,Uruguay vs Cape Verde,2-2,Home win,Draw,0.7512593164180733,0.7512593164180733,0.2108859332148537,0.03785475036707306
2026-06-22,France vs Iraq,3-0,Home win,Home win,0.6793975932171039,0.6793975932171039,0.2721759790158021,0.04842642776709398
2026-06-22,Norway vs Senegal,3-2,Draw,Home win,0.41683732252625616,0.29912985411564363,0.41683732252625616,0.28403282335810026
2026-06-22,Argentina vs Austria,2-0,Home win,Home win,0.7511329581757475,0.7511329581757475,0.21101865844606807,0.0378483833781845
2026-06-22,Jordan vs Algeria,1-2,Away win,Away win,0.4895749890733891,0.1488708551642611,0.3615541557623499,0.4895749890733891
2026-06-23,Portugal vs Uzbekistan,5-0,Home win,Home win,0.6005286551465423,0.6005286551465423,0.32130742264041795,0.0781639222130397
2026-06-23,Colombia vs DR Congo,1-0,Home win,Home win,0.7569657466450319,0.7569657466450319,0.20489196513377758,0.03814228822119056
2026-06-23,England vs Ghana,0-0,Home win,Draw,0.7511329581757475,0.7511329581757475,0.21101865844606807,0.0378483833781845
